Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count
2024-07-02,0,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0
2024-07-02,1,0.0,0.0,0.534,0.466,0.0,0.0,1.0,1.0
2024-07-02,2,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0
2024-07-02,3,0.0,0.0,0.344,0.656,0.0,0.0,1.0,1.0
2024-07-02,4,0.003,0.0,0.708,0.289,1.0,0.0,1.0,1.0
2024-07-02,5,0.233,0.0,0.767,0.0,2.0,0.0,2.0,0.0
2024-07-02,6,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0
2024-07-02,7,0.879,0.0,0.121,0.0,1.0,0.0,1.0,0.0
2024-07-02,8,0.892,0.0,0.108,0.0,1.0,0.0,1.0,0.0
2024-07-02,9,0.0,0.0,0.836,0.164,0.0,0.0,1.0,1.0
2024-07-02,10,0.259,0.0,0.315,0.426,1.0,0.0,1.0,1.0
2024-07-02,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-02,12,0.826,0.0,0.079,0.095,1.0,0.0,1.0,1.0
2024-07-02,13,0.433,0.0,0.151,0.416,2.0,0.0,2.0,1.0
2024-07-02,14,0.049,0.0,0.439,0.511,1.0,0.0,2.0,2.0
2024-07-02,15,0.252,0.0,0.511,0.236,3.0,0.0,2.0,1.0
2024-07-02,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-02,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-02,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-02,19,0.357,0.157,0.275,0.21,2.0,1.0,2.0,1.0
2024-07-02,20,0.0,0.0,0.738,0.262,0.0,0.0,1.0,1.0
2024-07-02,21,0.125,0.0,0.167,0.708,1.0,0.0,2.0,1.0
2024-07-02,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-02,23,0.056,0.0,0.354,0.59,1.0,0.0,3.0,2.0
2024-07-03,0,0.0,0.0,0.472,0.528,0.0,0.0,1.0,1.0
2024-07-03,1,0.0,0.0,0.387,0.613,0.0,0.0,1.0,1.0
2024-07-03,2,0.0,0.0,0.607,0.393,0.0,0.0,2.0,1.0
2024-07-03,3,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0
2024-07-03,4,0.161,0.0,0.643,0.197,1.0,0.0,1.0,1.0
2024-07-03,5,0.154,0.0,0.807,0.039,3.0,0.0,3.0,1.0
2024-07-03,6,0.0,0.0,0.256,0.744,0.0,0.0,1.0,1.0
2024-07-03,7,0.289,0.0,0.354,0.357,1.0,0.0,2.0,2.0
2024-07-03,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-03,9,0.285,0.0,0.708,0.007,1.0,0.0,1.0,1.0
2024-07-03,10,0.692,0.0,0.157,0.151,1.0,0.0,1.0,1.0
2024-07-03,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-03,12,0.787,0.0,0.079,0.134,1.0,0.0,1.0,1.0
2024-07-03,13,0.898,0.0,0.0,0.102,1.0,0.0,0.0,1.0
2024-07-03,14,0.489,0.118,0.157,0.236,2.0,1.0,1.0,1.0
2024-07-03,15,0.03,0.0,0.472,0.498,1.0,0.0,1.0,1.0
2024-07-03,16,0.908,0.0,0.079,0.013,2.0,0.0,1.0,1.0
2024-07-03,17,0.961,0.0,0.039,0.0,2.0,0.0,1.0,0.0
2024-07-03,18,0.807,0.0,0.193,0.0,1.0,0.0,1.0,0.0
2024-07-03,19,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0
2024-07-03,20,0.0,0.0,0.498,0.502,0.0,0.0,3.0,3.0
2024-07-03,21,0.0,0.0,0.518,0.482,0.0,0.0,2.0,2.0
2024-07-03,22,0.0,0.0,0.584,0.416,0.0,0.0,1.0,1.0
2024-07-03,23,0.433,0.0,0.0,0.567,1.0,0.0,1.0,1.0
2024-07-04,0,0.236,0.0,0.292,0.472,2.0,0.0,3.0,2.0
2024-07-04,1,0.0,0.0,0.692,0.308,0.0,0.0,1.0,1.0
2024-07-04,2,0.0,0.0,0.482,0.518,0.0,0.0,1.0,1.0
2024-07-04,3,0.0,0.0,0.62,0.38,0.0,0.0,1.0,1.0
2024-07-04,4,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-04,5,0.236,0.0,0.452,0.311,1.0,0.0,1.0,1.0
2024-07-04,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-04,7,0.643,0.0,0.357,0.0,1.0,0.0,1.0,0.0
2024-07-04,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,11,0.646,0.0,0.197,0.157,2.0,0.0,1.0,1.0
2024-07-04,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,13,0.77,0.0,0.072,0.157,2.0,0.0,1.0,1.0
2024-07-04,14,0.0,0.157,0.243,0.6,0.0,1.0,2.0,1.0
2024-07-04,15,0.105,0.0,0.511,0.384,1.0,0.0,2.0,3.0
2024-07-04,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-04,17,0.98,0.0,0.02,0.0,1.0,0.0,1.0,0.0
2024-07-04,18,0.941,0.0,0.059,0.0,1.0,0.0,1.0,0.0
2024-07-04,19,0.79,0.0,0.0,0.21,1.0,0.0,0.0,1.0
2024-07-04,20,0.0,0.0,0.079,0.921,0.0,0.0,2.0,4.0
2024-07-04,21,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0
2024-07-04,22,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0
2024-07-04,23,0.0,0.0,0.039,0.961,1.0,0.0,1.0,2.0
2024-07-05,0,0.039,0.0,0.59,0.37,1.0,0.0,2.0,2.0
2024-07-05,1,0.433,0.0,0.151,0.416,1.0,0.0,1.0,1.0
2024-07-05,2,0.0,0.0,0.203,0.797,0.0,0.0,1.0,1.0
2024-07-05,3,0.393,0.0,0.577,0.03,2.0,0.0,2.0,1.0
2024-07-05,4,0.0,0.0,0.21,0.79,0.0,0.0,1.0,1.0
2024-07-05,5,0.157,0.0,0.61,0.233,1.0,0.0,2.0,1.0
2024-07-05,6,0.0,0.0,0.649,0.351,0.0,0.0,1.0,1.0
2024-07-05,7,0.682,0.0,0.079,0.239,1.0,0.0,1.0,1.0
2024-07-05,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-05,9,0.639,0.0,0.361,0.0,1.0,0.0,1.0,0.0
2024-07-05,10,0.22,0.0,0.348,0.433,1.0,0.0,1.0,1.0
2024-07-05,11,0.646,0.0,0.157,0.197,1.0,0.0,1.0,1.0
2024-07-05,12,0.607,0.0,0.0,0.393,1.0,0.0,0.0,1.0
2024-07-05,13,0.849,0.079,0.072,0.0,1.0,1.0,1.0,0.0
2024-07-05,14,0.0,0.0,0.37,0.63,0.0,0.0,3.0,2.0
2024-07-05,15,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0
2024-07-05,16,0.908,0.0,0.092,0.0,1.0,0.0,1.0,0.0
2024-07-05,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-05,18,0.803,0.0,0.197,0.0,2.0,0.0,1.0,0.0
2024-07-05,19,0.725,0.039,0.236,0.0,3.0,1.0,1.0,0.0
2024-07-05,20,0.262,0.0,0.738,0.0,2.0,0.0,2.0,0.0
2024-07-05,21,0.046,0.0,0.443,0.511,1.0,0.0,1.0,1.0
2024-07-05,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-05,23,0.646,0.0,0.197,0.157,3.0,0.0,2.0,1.0
2024-07-07,0,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0
2024-07-07,1,0.0,0.0,0.298,0.702,0.0,0.0,1.0,1.0
2024-07-07,2,0.0,0.0,0.826,0.174,0.0,0.0,1.0,2.0
2024-07-07,3,0.0,0.0,0.341,0.659,0.0,0.0,2.0,2.0
2024-07-07,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-07,5,0.157,0.0,0.725,0.118,1.0,0.0,2.0,1.0
2024-07-07,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-07,7,0.407,0.0,0.2,0.393,1.0,0.0,1.0,1.0
2024-07-07,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,9,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-07,10,0.764,0.0,0.236,0.0,2.0,0.0,1.0,0.0
2024-07-07,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,13,0.252,0.0,0.118,0.63,2.0,0.0,2.0,1.0
2024-07-07,14,0.007,0.0,0.482,0.511,1.0,0.0,3.0,2.0
2024-07-07,15,0.42,0.0,0.305,0.275,1.0,0.0,1.0,1.0
2024-07-07,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-07,18,0.843,0.157,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-07,19,0.672,0.0,0.039,0.289,1.0,0.0,1.0,1.0
2024-07-07,20,0.0,0.0,0.502,0.498,0.0,0.0,1.0,1.0
2024-07-07,21,0.039,0.0,0.449,0.511,1.0,0.0,4.0,2.0
2024-07-07,22,0.0,0.0,0.151,0.849,0.0,0.0,1.0,1.0
2024-07-07,23,0.433,0.0,0.315,0.252,1.0,0.0,2.0,1.0
2024-07-08,0,0.354,0.0,0.197,0.449,1.0,0.0,1.0,1.0
2024-07-08,1,0.19,0.0,0.0,0.81,1.0,0.0,0.0,1.0
2024-07-08,2,0.479,0.0,0.236,0.285,1.0,0.0,1.0,1.0
2024-07-08,3,0.0,0.0,0.511,0.489,0.0,0.0,2.0,3.0
2024-07-08,4,0.079,0.039,0.2,0.682,1.0,1.0,1.0,1.0
2024-07-08,5,0.039,0.0,0.548,0.413,1.0,0.0,2.0,1.0
2024-07-08,6,0.0,0.0,0.351,0.649,0.0,0.0,2.0,2.0
2024-07-08,7,0.839,0.0,0.161,0.0,1.0,0.0,1.0,0.0
2024-07-08,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,10,0.308,0.0,0.551,0.141,1.0,0.0,1.0,1.0
2024-07-08,11,0.669,0.0,0.118,0.213,2.0,0.0,2.0,1.0
2024-07-08,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,13,0.141,0.0,0.197,0.662,1.0,0.0,1.0,1.0
2024-07-08,14,0.079,0.236,0.6,0.085,1.0,2.0,2.0,1.0
2024-07-08,15,0.0,0.0,0.226,0.774,0.0,0.0,3.0,3.0
2024-07-08,16,0.672,0.0,0.236,0.092,1.0,0.0,1.0,1.0
2024-07-08,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-08,19,0.908,0.0,0.0,0.092,1.0,0.0,0.0,1.0
2024-07-08,20,0.0,0.0,0.03,0.97,0.0,0.0,1.0,1.0
2024-07-08,21,0.0,0.0,0.325,0.675,0.0,0.0,1.0,1.0
2024-07-08,22,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-08,23,0.511,0.0,0.0,0.489,2.0,0.0,0.0,1.0
2024-07-10,0,0.0,0.0,0.236,0.764,0.0,0.0,1.0,2.0
2024-07-10,1,0.0,0.0,0.19,0.81,0.0,0.0,1.0,1.0
2024-07-10,2,0.0,0.0,0.282,0.718,0.0,0.0,1.0,2.0
2024-07-10,3,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-10,4,0.121,0.0,0.315,0.564,3.0,0.0,2.0,1.0
2024-07-10,5,0.075,0.0,0.708,0.216,1.0,0.0,1.0,1.0
2024-07-10,6,0.154,0.0,0.275,0.57,1.0,0.0,1.0,1.0
2024-07-10,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,8,0.695,0.0,0.305,0.0,1.0,0.0,1.0,0.0
2024-07-10,9,0.315,0.007,0.128,0.551,1.0,1.0,2.0,1.0
2024-07-10,10,0.062,0.111,0.826,0.0,1.0,1.0,1.0,0.0
2024-07-10,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,12,0.41,0.0,0.157,0.433,2.0,0.0,2.0,1.0
2024-07-10,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-10,14,0.361,0.0,0.393,0.246,2.0,0.0,3.0,2.0
2024-07-10,15,0.0,0.0,0.079,0.921,0.0,0.0,1.0,2.0
2024-07-10,16,0.79,0.0,0.079,0.131,1.0,0.0,1.0,1.0
2024-07-10,17,0.607,0.0,0.393,0.0,2.0,0.0,1.0,0.0
2024-07-10,18,0.843,0.0,0.157,0.0,2.0,0.0,1.0,0.0
2024-07-10,19,0.279,0.0,0.118,0.603,1.0,0.0,1.0,1.0
2024-07-10,20,0.0,0.0,0.62,0.38,0.0,0.0,1.0,1.0
2024-07-10,21,0.0,0.0,0.37,0.63,0.0,0.0,2.0,1.0
2024-07-10,22,0.0,0.0,0.505,0.495,0.0,0.0,1.0,1.0
2024-07-10,23,0.0,0.0,0.826,0.174,0.0,0.0,1.0,3.0
2024-07-11,0,0.0,0.0,0.607,0.393,0.0,0.0,1.0,1.0
2024-07-11,1,0.387,0.0,0.613,0.0,1.0,0.0,1.0,0.0
2024-07-11,2,0.479,0.0,0.275,0.246,1.0,0.0,1.0,1.0
2024-07-11,3,0.0,0.0,0.42,0.58,0.0,0.0,1.0,1.0
2024-07-11,4,0.121,0.0,0.446,0.433,1.0,0.0,2.0,2.0
2024-07-11,5,0.075,0.0,0.905,0.02,2.0,0.0,2.0,1.0
2024-07-11,6,0.193,0.0,0.118,0.689,1.0,0.0,2.0,2.0
2024-07-11,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,10,0.544,0.141,0.315,0.0,1.0,4.0,3.0,0.0
2024-07-11,11,0.0,0.213,0.354,0.433,0.0,1.0,4.0,4.0
2024-07-11,12,0.095,0.0,0.197,0.708,1.0,0.0,3.0,4.0
2024-07-11,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,14,0.725,0.0,0.275,0.0,3.0,0.0,2.0,0.0
2024-07-11,15,0.069,0.0,0.197,0.734,1.0,0.0,1.0,1.0
2024-07-11,16,0.869,0.0,0.0,0.131,1.0,0.0,0.0,1.0
2024-07-11,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-11,18,0.964,0.0,0.036,0.0,1.0,0.0,1.0,0.0
2024-07-11,19,0.0,0.0,0.869,0.131,0.0,0.0,2.0,2.0
2024-07-11,20,0.354,0.0,0.423,0.223,2.0,0.0,4.0,2.0
2024-07-11,21,0.0,0.0,0.01,0.99,0.0,0.0,1.0,1.0
2024-07-11,22,0.0,0.0,0.967,0.033,0.0,0.0,1.0,1.0
2024-07-11,23,0.315,0.0,0.056,0.63,1.0,0.0,2.0,2.0
2024-07-12,0,0.213,0.0,0.157,0.63,2.0,0.0,1.0,1.0
2024-07-12,1,0.259,0.0,0.393,0.348,1.0,0.0,1.0,1.0
2024-07-12,2,0.0,0.0,0.521,0.479,0.0,0.0,1.0,1.0
2024-07-12,3,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0
2024-07-12,4,0.157,0.0,0.489,0.354,1.0,0.0,2.0,1.0
2024-07-12,5,0.0,0.0,0.666,0.334,0.0,0.0,2.0,2.0
2024-07-12,6,0.115,0.0,0.433,0.452,1.0,0.0,1.0,1.0
2024-07-12,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,9,0.521,0.0,0.479,0.0,1.0,0.0,1.0,0.0
2024-07-12,10,0.77,0.0,0.23,0.0,1.0,0.0,1.0,0.0
2024-07-12,11,0.882,0.0,0.118,0.0,2.0,0.0,1.0,0.0
2024-07-12,12,0.984,0.0,0.016,0.0,1.0,0.0,1.0,0.0
2024-07-12,13,0.472,0.0,0.174,0.354,2.0,0.0,3.0,1.0
2024-07-12,14,0.157,0.0,0.449,0.393,1.0,0.0,3.0,2.0
2024-07-12,15,0.184,0.0,0.148,0.669,1.0,0.0,2.0,2.0
2024-07-12,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,17,0.98,0.0,0.02,0.0,1.0,0.0,1.0,0.0
2024-07-12,18,0.508,0.0,0.374,0.118,1.0,0.0,1.0,1.0
2024-07-12,19,0.121,0.0,0.157,0.721,1.0,0.0,3.0,3.0
2024-07-12,20,0.0,0.0,0.59,0.41,0.0,0.0,2.0,4.0
2024-07-12,21,0.597,0.0,0.0,0.403,1.0,0.0,0.0,1.0
2024-07-12,22,0.151,0.0,0.236,0.613,1.0,0.0,1.0,1.0
2024-07-12,23,0.0,0.0,0.472,0.528,1.0,0.0,1.0,1.0
2024-07-13,0,0.0,0.0,0.252,0.748,0.0,0.0,2.0,1.0
2024-07-13,1,0.0,0.0,0.652,0.348,0.0,0.0,1.0,1.0
2024-07-13,2,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0
2024-07-13,3,0.0,0.0,0.459,0.541,0.0,0.0,3.0,3.0
2024-07-13,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-13,5,0.118,0.0,0.489,0.393,1.0,0.0,2.0,1.0
2024-07-13,6,0.079,0.0,0.767,0.154,1.0,0.0,2.0,1.0
2024-07-13,7,0.682,0.0,0.039,0.279,1.0,0.0,1.0,3.0
2024-07-13,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,10,0.662,0.0,0.338,0.0,2.0,0.0,2.0,0.0
2024-07-13,11,0.039,0.0,0.016,0.944,1.0,0.0,1.0,1.0
2024-07-13,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,13,0.495,0.118,0.387,0.0,2.0,2.0,3.0,0.0
2024-07-13,14,0.0,0.0,0.675,0.325,0.0,0.0,2.0,2.0
2024-07-13,15,0.577,0.0,0.0,0.423,1.0,0.0,0.0,1.0
2024-07-13,16,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-13,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-13,19,0.711,0.0,0.0,0.289,1.0,0.0,0.0,1.0
2024-07-13,20,0.0,0.0,0.108,0.892,0.0,0.0,2.0,2.0
2024-07-13,21,0.511,0.0,0.364,0.125,1.0,0.0,2.0,1.0
2024-07-13,22,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0
2024-07-13,23,0.039,0.0,0.433,0.528,1.0,0.0,3.0,1.0
2024-07-14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-07-14,1,0.0,0.0,0.977,0.023,0.0,0.0,1.0,1.0
2024-07-14,2,0.0,0.0,0.282,0.718,0.0,0.0,1.0,1.0
2024-07-14,3,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0
2024-07-14,4,0.0,0.0,0.318,0.682,0.0,0.0,2.0,2.0
2024-07-14,5,0.079,0.0,0.921,0.0,1.0,0.0,2.0,0.0
2024-07-14,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-07-14,7,0.8,0.0,0.2,0.0,1.0,0.0,1.0,0.0
2024-07-14,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,9,0.718,0.0,0.282,0.0,2.0,0.0,2.0,0.0
2024-07-14,10,0.731,0.0,0.269,0.0,1.0,0.0,1.0,0.0
2024-07-14,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,13,0.18,0.039,0.505,0.275,2.0,1.0,2.0,1.0
2024-07-14,14,0.0,0.0,0.557,0.443,0.0,0.0,2.0,2.0
2024-07-14,15,0.38,0.0,0.0,0.62,1.0,0.0,0.0,1.0
2024-07-14,16,0.882,0.118,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-14,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-14,19,0.082,0.0,0.118,0.8,1.0,0.0,2.0,2.0
2024-07-14,20,0.0,0.0,0.551,0.449,0.0,0.0,1.0,2.0
2024-07-14,21,0.0,0.0,0.472,0.528,0.0,0.0,1.0,2.0
2024-07-14,22,0.495,0.0,0.079,0.426,1.0,0.0,1.0,1.0
2024-07-14,23,0.607,0.0,0.157,0.236,1.0,0.0,2.0,3.0
2024-07-15,0,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0
2024-07-15,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-07-15,2,0.0,0.0,0.639,0.361,0.0,0.0,1.0,1.0
2024-07-15,3,0.0,0.0,0.58,0.42,0.0,0.0,1.0,1.0
2024-07-15,4,0.118,0.0,0.711,0.17,1.0,0.0,2.0,1.0
2024-07-15,5,0.039,0.0,0.744,0.216,1.0,0.0,2.0,1.0
2024-07-15,6,0.43,0.0,0.0,0.57,1.0,0.0,0.0,1.0
2024-07-15,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,8,0.843,0.0,0.157,0.0,2.0,0.0,1.0,0.0
2024-07-15,9,0.285,0.0,0.236,0.479,1.0,0.0,1.0,1.0
2024-07-15,10,0.613,0.0,0.0,0.387,1.0,0.0,0.0,1.0
2024-07-15,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,12,0.646,0.0,0.354,0.0,3.0,0.0,2.0,0.0
2024-07-15,13,0.495,0.118,0.157,0.23,1.0,1.0,1.0,1.0
2024-07-15,14,0.157,0.079,0.364,0.4,2.0,1.0,3.0,2.0
2024-07-15,15,0.026,0.0,0.266,0.708,1.0,0.0,2.0,1.0
2024-07-15,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-15,19,0.239,0.0,0.079,0.682,1.0,0.0,1.0,1.0
2024-07-15,20,0.0,0.0,0.275,0.725,0.0,0.0,1.0,2.0
2024-07-15,21,0.0,0.0,0.518,0.482,0.0,0.0,1.0,1.0
2024-07-15,22,0.0,0.0,0.151,0.849,0.0,0.0,1.0,1.0
2024-07-15,23,0.905,0.0,0.0,0.095,1.0,0.0,0.0,2.0
2024-07-16,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,1,0.062,0.0,0.039,0.898,1.0,0.0,1.0,1.0
2024-07-16,2,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0
2024-07-16,3,0.0,0.0,0.105,0.895,0.0,0.0,1.0,1.0
2024-07-16,4,0.161,0.0,0.839,0.0,2.0,0.0,2.0,0.0
2024-07-16,5,0.311,0.0,0.118,0.57,1.0,0.0,1.0,1.0
2024-07-16,6,0.823,0.0,0.0,0.177,1.0,0.0,0.0,1.0
2024-07-16,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,8,0.302,0.0,0.659,0.039,2.0,0.0,2.0,1.0
2024-07-16,9,0.4,0.0,0.6,0.0,1.0,0.0,1.0,0.0
2024-07-16,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-16,11,0.725,0.079,0.197,0.0,2.0,1.0,1.0,0.0
2024-07-16,12,0.095,0.0,0.079,0.826,1.0,0.0,1.0,1.0
2024-07-16,13,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0
2024-07-16,14,0.164,0.0,0.561,0.275,2.0,0.0,2.0,1.0
2024-07-16,15,0.223,0.0,0.226,0.551,1.0,0.0,3.0,2.0
2024-07-16,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
